id,name,category,image_path,description
aa41992d-d3c2-4861-a27b-1df014c8c83d,Black And White Stripes Pure Woven Cotton Pants Black And White Stripes Pure Woven Cotton Pants,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Black_and_White_Stripes_Pure_Woven_Cotton_Pants_Black_and_White_Stripes_Pure_Woven_Cotton_Pants.jpg,bottom piece called Black And White Stripes Pure Woven Cotton Pants Black And White Stripes Pure Woven Cotton Pants
401d8678-0bff-4f7f-b01b-fc7e5b70acde,Black Cotton Pant Black Cotton Pant,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Black_Cotton_Pant_Black_Cotton_Pant.jpg,bottom piece called Black Cotton Pant Black Cotton Pant
910204d8-df33-4f33-8de8-77f263d0c483,Black Cotton Rayon Pant Black Cotton Rayon Pant,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Black_Cotton_Rayon_Pant_Black_Cotton_Rayon_Pant.jpg,bottom piece called Black Cotton Rayon Pant Black Cotton Rayon Pant
621edbdb-e248-41b2-ab04-6af1f0f24d80,Black Drawstring Wide Leg Lounge Pants – Littlebox India White Drawstring Wide Leg Lounge Pants,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Black_Drawstring_Wide_Leg_Lounge_Pants_–_Littlebox_India_White_Drawstring_Wide_Leg_Lounge_Pants.webp,bottom piece called Black Drawstring Wide Leg Lounge Pants – Littlebox India White Drawstring Wide Leg Lounge Pants
367f2e7e-1f8d-431e-9d26-cc5842811438,Black High Waist Wide Leg Relaxed Trousers – Littlebox India Black Wide Leg Trousers Showcasing A Relaxed And Stylish Outfit,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Black_High_Waist_Wide_Leg_Relaxed_Trousers_–_Littlebox_India_black_wide_leg_trousers_showcasing_a_relaxed_and_stylish_outfit.webp,bottom piece called Black High Waist Wide Leg Relaxed Trousers – Littlebox India Black Wide Leg Trousers Showcasing A Relaxed And Stylish Outfit
f4916277-6946-4ddf-8ab2-a1fae9c461ce,Black Palazzo Pants Black Palazzo Pants,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Black_Palazzo_Pants_Black_Palazzo_Pants.jpg,bottom piece called Black Palazzo Pants Black Palazzo Pants
46b331f6-29d9-480c-b2e2-17bedab5c0ec,Black Plain Linen Pant Adya Indigo Checkered Palazzo Pants,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Black_Plain_Linen_Pant_Adya_Indigo_Checkered_Palazzo_Pants.jpg,bottom piece called Black Plain Linen Pant Adya Indigo Checkered Palazzo Pants
33b01c43-c2cf-428e-900b-a14b094880a3,Black Raw Silk Pants Black Raw Silk Pants,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Black_Raw_Silk_Pants_Black_Raw_Silk_Pants.jpg,bottom piece called Black Raw Silk Pants Black Raw Silk Pants
5992f8f7-ee85-48f8-bb3e-226be98a5877,Black Straight Cotton Pants Black Straight Cotton Pants,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Black_Straight_Cotton_Pants_Black_Straight_Cotton_Pants.jpg,bottom piece called Black Straight Cotton Pants Black Straight Cotton Pants
5151bf92-fc2a-4015-ae67-f48354588a7c,Bleached Unisex Pant Bleached Unisex Pant,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\BLEACHED_UNISEX_PANT_BLEACHED_UNISEX_PANT.jpg,bottom piece called Bleached Unisex Pant Bleached Unisex Pant
c8364c64-7ee3-4325-b09f-99bd02bac5b9,Block Printed Green Color Cotton Pant Block Printed Green Color Cotton Pant,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Block_Printed_Green_Color_Cotton_Pant_Block_Printed_Green_Color_Cotton_Pant.jpg,bottom piece called Block Printed Green Color Cotton Pant Block Printed Green Color Cotton Pant
a5338c6c-cb57-4e72-b046-693c328fe7ad,Blue & White Cotton Block Printed Pant Blue & White Cotton Block Printed Pant,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Blue_&_White_Cotton_Block_Printed_Pant_Blue_&_White_Cotton_Block_Printed_Pant.jpg,bottom piece called Blue & White Cotton Block Printed Pant Blue & White Cotton Block Printed Pant
3375cd56-51df-42e2-b8ec-1b9c828eee8e,Blue Cotton Pant With White Motif Black Cotton Pant,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Blue_Cotton_Pant_with_White_Motif_Black_Cotton_Pant.jpg,bottom piece called Blue Cotton Pant With White Motif Black Cotton Pant
17841f8d-de7a-4751-8635-a06732ada8c3,Blue Motif White Cotton Pant Blue Motif White Cotton Pant,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Blue_Motif_White_Cotton_Pant_Blue_Motif_White_Cotton_Pant.jpg,bottom piece called Blue Motif White Cotton Pant Blue Motif White Cotton Pant
470476f6-68ce-403d-9121-a8ecdc9bf4e1,Blue Raw Silk Pants Blue Raw Silk Pants,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Blue_Raw_Silk_Pants_Blue_Raw_Silk_Pants.jpg,bottom piece called Blue Raw Silk Pants Blue Raw Silk Pants
d224ed3e-4be0-4f11-9fca-d4ab1760882a,Blue Straight Cotton Pants Blue Straight Cotton Pants,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Blue_straight_Cotton_Pants_Blue_straight_Cotton_Pants.jpg,bottom piece called Blue Straight Cotton Pants Blue Straight Cotton Pants
01bc0c0b-c118-4191-9dae-a1fffc306079,"Boat Neck Solid Ruched Short Sleeve Apricot Top – Littlebox India Apricot Boat Neck Short Sleeve Top With Ruched Detailing For A Soft, Structured Look.",bottom,"data\images\bottoms-20251116T220814Z-1-001\bottoms\Boat_Neck_Solid_Ruched_Short_Sleeve_Apricot_Top_–_Littlebox_India_Apricot_boat_neck_short_sleeve_top_with_ruched_detailing_for_a_soft,_structured_look..webp","bottom piece called Boat Neck Solid Ruched Short Sleeve Apricot Top – Littlebox India Apricot Boat Neck Short Sleeve Top With Ruched Detailing For A Soft, Structured Look."
94a9e347-308e-4704-ad78-dbf9cd7d9dbe,Boat Neck Solid Ruched Short Sleeve Baby Pink Top – Littlebox India Vanilla Colored Ruched Crop Top With A Minimal Design And Soft Stretch Fabric For A Sleek Fit.,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Boat_Neck_Solid_Ruched_Short_Sleeve_Baby_Pink_Top_–_Littlebox_India_Vanilla-colored_ruched_crop_top_with_a_minimal_design_and_soft_stretch_fabric_for_a_sleek_fit..webp,bottom piece called Boat Neck Solid Ruched Short Sleeve Baby Pink Top – Littlebox India Vanilla Colored Ruched Crop Top With A Minimal Design And Soft Stretch Fabric For A Sleek Fit.
0bca5fe3-f66c-42b2-a9d5-a3837e11e405,Box Pleat Pants   White Box Pleat Pants   Beige,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\BOX_PLEAT_PANTS_-_WHITE_BOX_PLEAT_PANTS_-_BEIGE.png,bottom piece called Box Pleat Pants   White Box Pleat Pants   Beige
d52cd644-e577-42d4-a58c-ea533b5f03b0,Brown & Multicolor Cotton Block Printed Pant Brown & Multicolor Cotton Block Printed Pant,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Brown_&_Multicolor_Cotton_Block_Printed_Pant_Brown_&_Multicolor_Cotton_Block_Printed_Pant.jpg,bottom piece called Brown & Multicolor Cotton Block Printed Pant Brown & Multicolor Cotton Block Printed Pant
0b3e30fb-345d-4250-ad31-5981c6bbcaa7,"Burgundy High Waist Wide Leg Tailored Trousers – Littlebox India Coco High Waist Wide Leg Tailored Trousers In Brown, Highlighting A Stylish And Modern Silhouette",bottom,"data\images\bottoms-20251116T220814Z-1-001\bottoms\Burgundy_High_Waist_Wide_Leg_Tailored_Trousers_–_Littlebox_India_Coco_High_Waist_Wide_Leg_Tailored_Trousers_in_brown,_highlighting_a_stylish_and_modern_silhouette.webp","bottom piece called Burgundy High Waist Wide Leg Tailored Trousers – Littlebox India Coco High Waist Wide Leg Tailored Trousers In Brown, Highlighting A Stylish And Modern Silhouette"
115a1d57-9177-4587-a471-8a1adfa589d6,Button Vest & Wide Leg Trousers In Light Pista A Black Top And Trouser Set Featuring A V Neck Button Vest And Mid Rise Wide Leg Trousers.,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Button_Vest_&_Wide_Leg_Trousers_In_Light_Pista_A_black_top_and_trouser_set_featuring_a_V-neck_button_vest_and_mid-rise_wide-leg_trousers..jpg,bottom piece called Button Vest & Wide Leg Trousers In Light Pista A Black Top And Trouser Set Featuring A V Neck Button Vest And Mid Rise Wide Leg Trousers.
6aef7e1e-1227-48d9-b545-bd156ec5cca9,Buy Beige Cotton Khaadi Harem Pants Online @ Tjori.Com. Secure Payment Beige Cotton Khaadi Harem Pants,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Buy_Beige_Cotton_Khaadi_Harem_Pants_Online_@_Tjori.Com._Secure_Payment_Beige_Cotton_Khaadi_Harem_Pants.jpg,bottom piece called Buy Beige Cotton Khaadi Harem Pants Online @ Tjori.Com. Secure Payment Beige Cotton Khaadi Harem Pants
9ed097e5-04f5-466b-ad46-7016cd379c0d,Buy Grey Cotton Dhoti Pants Online @ Tjori.Com. Secure Payment Cotton Dhoti Pants,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Buy_Grey_Cotton_Dhoti_Pants_Online_@_Tjori.Com._Secure_Payment_Cotton_Dhoti_Pants.jpg,bottom piece called Buy Grey Cotton Dhoti Pants Online @ Tjori.Com. Secure Payment Cotton Dhoti Pants
42adc2cf-f2f1-4ec3-8387-39b9995a33e4,Buy Peepal Cotton Slub Culottes Online @ Tjori.Com. Free Shipping Beige Cotton Khaadi Harem Pants,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Buy_Peepal_Cotton_Slub_Culottes_Online_@_Tjori.Com._Free_Shipping_Beige_Cotton_Khaadi_Harem_Pants.jpg,bottom piece called Buy Peepal Cotton Slub Culottes Online @ Tjori.Com. Free Shipping Beige Cotton Khaadi Harem Pants
b49e5e6e-c5ec-4b5c-ac36-7787b9af44b7,Cappuccino Waistcoat And Wide Leg Trouser Co Image 10,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Cappuccino_Waistcoat_and_Wide_Leg_Trouser_Co_image_10.webp,bottom piece called Cappuccino Waistcoat And Wide Leg Trouser Co Image 10
52a46d23-054d-4a8d-8806-91c3aed10cd6,"Coco High Waist Wide Leg Tailored Trousers – Littlebox India Back View Of A Coco High Waist Wide Leg Tailored Trousers In Brown, Highlighting A Stylish And Moder",bottom,"data\images\bottoms-20251116T220814Z-1-001\bottoms\Coco_High_Waist_Wide_Leg_Tailored_Trousers_–_Littlebox_India_Back_view_of_a_Coco_High_Waist_Wide_Leg_Tailored_Trousers_in_brown,_highlighting_a_stylish_and_moder.webp","bottom piece called Coco High Waist Wide Leg Tailored Trousers – Littlebox India Back View Of A Coco High Waist Wide Leg Tailored Trousers In Brown, Highlighting A Stylish And Moder"
6f7f37ac-3d0f-4236-bea2-4e091801c509,Coco Waistcoat And Wide Leg Trouser Co Cappuccino Waistcoat And Wide Leg Trouser Co Ord Set,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Coco_Waistcoat_and_Wide_Leg_Trouser_Co_Cappuccino_Waistcoat_and_Wide_Leg_Trouser_Co-Ord_Set.webp,bottom piece called Coco Waistcoat And Wide Leg Trouser Co Cappuccino Waistcoat And Wide Leg Trouser Co Ord Set
50e1b07c-22e8-4948-a572-d43967a6dcb4,Collar Two Tone Patchy Short Sleeve Shirt In Baby Pink – Littlebox India A Short Sleeve Shirt Featuring A Two Tone Design In Black And Sky Blue With A Collar.,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Collar_Two_Tone_Patchy_Short_Sleeve_Shirt_In_Baby_Pink_–_Littlebox_India_A_short-sleeve_shirt_featuring_a_two-tone_design_in_black_and_sky_blue_with_a_collar..webp,bottom piece called Collar Two Tone Patchy Short Sleeve Shirt In Baby Pink – Littlebox India A Short Sleeve Shirt Featuring A Two Tone Design In Black And Sky Blue With A Collar.
034ad443-9051-463d-a2f4-476a4fd31ed5,Combo   Set Of 2 Solid Color Round Neck Short Sleeve Casual Top In Ros – Littlebox India Solid Color Round Neck Short Sleeve Casual Top In Beige,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Combo___Set_of_2_Solid_Color_Round_Neck_Short_Sleeve_Casual_Top_In_Ros_–_Littlebox_India_Solid_Color_Round_Neck_Short_Sleeve_Casual_Top_In_Beige.webp,bottom piece called Combo   Set Of 2 Solid Color Round Neck Short Sleeve Casual Top In Ros – Littlebox India Solid Color Round Neck Short Sleeve Casual Top In Beige
8f24a2a2-3d10-4dc2-b893-9b0b37887f32,"Combo   Set Of Two Light Brown & Black Premium Trousers – Littlebox India A Set Of Two Premium Trousers, Featuring One Black Pair And One White Pair, Arranged Together. ",bottom,"data\images\bottoms-20251116T220814Z-1-001\bottoms\Combo___Set_Of_Two_Light_Brown_&_Black_Premium_Trousers_–_Littlebox_India_A_set_of_two_premium_trousers,_featuring_one_black_pair_and_one_white_pair,_arranged_together._.jpg","bottom piece called Combo   Set Of Two Light Brown & Black Premium Trousers – Littlebox India A Set Of Two Premium Trousers, Featuring One Black Pair And One White Pair, Arranged Together. "
0ca388d3-a33d-4fcc-926e-eeeb83942400,Conifer Viscose Cotton Pant Conifer Viscose Cotton Pant,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Conifer_Viscose_Cotton_Pant_Conifer_Viscose_Cotton_Pant.jpg,bottom piece called Conifer Viscose Cotton Pant Conifer Viscose Cotton Pant
78e61e86-fa2d-4aac-b8ae-fe97e4812d58,Corset Top & Mermaid Skirt In Dusty Blue Herbal Green Asymmetric Crop Top And Bodycon Skirt Co Ord,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Corset_Top_&_Mermaid_Skirt_In_Dusty_Blue_Herbal_Green_Asymmetric_Crop_Top_and_Bodycon_Skirt_Co-Ord.webp,bottom piece called Corset Top & Mermaid Skirt In Dusty Blue Herbal Green Asymmetric Crop Top And Bodycon Skirt Co Ord
8782e060-ba16-47ce-a044-7a1b8ac61f85,Corset Top & Stretch Mermaid Skirt In Lilac Image 10,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Corset_Top_&_Stretch_Mermaid_Skirt_In_Lilac_image_10.webp,bottom piece called Corset Top & Stretch Mermaid Skirt In Lilac Image 10
3625c033-1263-4d21-b9c4-a18a4563b6ad,Crop Top & Wide Knotted Pant In Off Image 10,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Crop_Top_&_Wide_Knotted_Pant_In_Off_image_10.webp,bottom piece called Crop Top & Wide Knotted Pant In Off Image 10
9c036498-19d0-4ed8-8ccf-d511d981327d,"Crop Top And Wide Leg Pant In Baby Pink Black Top And Trouser Set With Off Shoulder Crop Top Paired With Wide Legged Pants, Showcasing A Sty",bottom,"data\images\bottoms-20251116T220814Z-1-001\bottoms\Crop_Top_And_Wide_Leg_Pant_In_Baby_Pink_Black_top_and_trouser_set_with_off-shoulder_crop_top_paired_with_wide-legged_pants,_showcasing_a_sty.jpg","bottom piece called Crop Top And Wide Leg Pant In Baby Pink Black Top And Trouser Set With Off Shoulder Crop Top Paired With Wide Legged Pants, Showcasing A Sty"
45ef9df8-e73d-456b-9b2a-83e62f3edd90,Crop Top And Wide Leg Pant In Dusty Blue Off Shoulder Crop Top And Wide Leg Pant In Baby Pink,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Crop_Top_And_Wide_Leg_Pant_In_Dusty_Blue_Off_Shoulder_Crop_Top_And_Wide_Leg_Pant_In_Baby_Pink.webp,bottom piece called Crop Top And Wide Leg Pant In Dusty Blue Off Shoulder Crop Top And Wide Leg Pant In Baby Pink
fade5b4d-816e-4bf7-88e7-cf6dcf31fdc4,Crop Top And Wide Leg Pant In Herbal Green Image 10,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Crop_Top_And_Wide_Leg_Pant_In_Herbal_Green_image_10.webp,bottom piece called Crop Top And Wide Leg Pant In Herbal Green Image 10
b518141b-967c-400c-991f-cad17640cb4b,Crop Top And Wide Leg Pant In Sky Blue Off Shoulder Crop Top And Wide Leg Pant In Teal Blue,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Crop_Top_And_Wide_Leg_Pant_In_Sky_Blue_Off_Shoulder_Crop_Top_And_Wide_Leg_Pant_In_Teal_Blue.webp,bottom piece called Crop Top And Wide Leg Pant In Sky Blue Off Shoulder Crop Top And Wide Leg Pant In Teal Blue
fdb0c7ce-c2b5-4de2-81ce-b110397faadc,Crop Top And Wide Leg Pant In Teal Blue A Women S Top And Trouser Set Featuring Wide Leg Pants And An Off Shoulder Crop Top Design.,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Crop_Top_And_Wide_Leg_Pant_In_Teal_Blue_A_women_s_top_and_trouser_set_featuring_wide_leg_pants_and_an_off-shoulder_crop_top_design..jpg,bottom piece called Crop Top And Wide Leg Pant In Teal Blue A Women S Top And Trouser Set Featuring Wide Leg Pants And An Off Shoulder Crop Top Design.
144b8bb0-0b78-4a7f-91b7-782346891468,Dark Olive Straight Cotton Khadi Pants Black Straight Cotton Pants,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Dark_Olive_Straight_Cotton_Khadi_Pants_Black_Straight_Cotton_Pants.jpg,bottom piece called Dark Olive Straight Cotton Khadi Pants Black Straight Cotton Pants
03007f2f-8bb1-4a56-848b-bcfbd6dd224e,Dusty Lavender Motif White Cotton Pant Dusty Lavender Motif White Cotton Pant,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Dusty_Lavender_Motif_White_Cotton_Pant_Dusty_Lavender_Motif_White_Cotton_Pant.jpg,bottom piece called Dusty Lavender Motif White Cotton Pant Dusty Lavender Motif White Cotton Pant
9045c6e6-e6eb-45c5-bd07-afd77b20d0d1,"Fitted Lilac Crop Top With Short Sleeves – Littlebox India A Fitted Lilac Crop Top With Short Sleeves And A Scoop Neckline, Made From A Stretchy, Breathable Fa",bottom,"data\images\bottoms-20251116T220814Z-1-001\bottoms\Fitted_Lilac_Crop_Top_with_Short_Sleeves_–_Littlebox_India_A_fitted_lilac_crop_top_with_short_sleeves_and_a_scoop_neckline,_made_from_a_stretchy,_breathable_fa.webp","bottom piece called Fitted Lilac Crop Top With Short Sleeves – Littlebox India A Fitted Lilac Crop Top With Short Sleeves And A Scoop Neckline, Made From A Stretchy, Breathable Fa"
7d822cbe-215e-472d-bbe7-932592e0a00f,Floral Cara Chintz Narrow Fit Pants Cara Floral Chintz Narrow Fit Pants,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Floral_Cara_Chintz_Narrow_Fit_Pants_Cara_Floral_Chintz_Narrow_Fit_Pants.jpg,bottom piece called Floral Cara Chintz Narrow Fit Pants Cara Floral Chintz Narrow Fit Pants
c8f77463-c5a7-4bae-863c-c663769b26f0,Gameboy Bottoms   Black Gameboy Bottoms   Black,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\GAMEBOY_BOTTOMS_-_BLACK_GAMEBOY_BOTTOMS_-_BLACK.jpg,bottom piece called Gameboy Bottoms   Black Gameboy Bottoms   Black
9970afa4-b5a8-4cba-81f2-c11e9f113e02,Gameboy Bottoms Gameboy Bottoms,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\GAMEBOY_BOTTOMS_GAMEBOY_BOTTOMS.jpg,bottom piece called Gameboy Bottoms Gameboy Bottoms
dc7092c1-3aa5-4344-b0dd-ba45b63e535a,Gerua Cotton Slub Pants Airi Floral Chintz Narrow Fit Pants,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Gerua_Cotton_Slub_Pants_Airi_Floral_Chintz_Narrow_Fit_Pants.jpg,bottom piece called Gerua Cotton Slub Pants Airi Floral Chintz Narrow Fit Pants
d3593052-698e-471b-975f-ae2c83b632bd,Golden Beige Pure Banarasi Chanderi Pants Golden Beige Pure Banarasi Chanderi Pants,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Golden_Beige_Pure_Banarasi_Chanderi_Pants_Golden_Beige_Pure_Banarasi_Chanderi_Pants.jpg,bottom piece called Golden Beige Pure Banarasi Chanderi Pants Golden Beige Pure Banarasi Chanderi Pants
b771071e-de8e-46a4-ad4d-9bbcf926329f,Gothic Ruffle Trim High Low Women S Long Black Skirt Without Belt – Littlebox India A Woman Dressed In A Black Gothic Ruffle Skirt,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Gothic_Ruffle_Trim_High_Low_Women_s_Long_Black_Skirt_Without_Belt_–_Littlebox_India_A_woman_dressed_in_a_black_gothic_ruffle_skirt.webp,bottom piece called Gothic Ruffle Trim High Low Women S Long Black Skirt Without Belt – Littlebox India A Woman Dressed In A Black Gothic Ruffle Skirt
a6c267ad-7b33-4539-93b8-416e1892e6d7,Greenish Blue Cotton Block Printed Pant Greenish Blue Cotton Block Printed Pant,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Greenish-Blue_Cotton_Block_Printed_Pant_Greenish-Blue_Cotton_Block_Printed_Pant.jpg,bottom piece called Greenish Blue Cotton Block Printed Pant Greenish Blue Cotton Block Printed Pant
